173.292236328125,305.77764892578125
266.14654541015625,95.5462875366211
266.14654541015625,95.5462875366211
137.0915985107422,6.778468608856201
140.53988647460938,113.28861236572266
140.53988647460938,113.28861236572266
58.62577438354492,54.57513427734375
226.65675354003906,59.251953125
121.07901763916016,6.654966354370117
270.5765075683594,112.89437866210938
270.5765075683594,112.89437866210938
80.62393951416016,364.14306640625
80.62393951416016,364.14306640625
158.0338134765625,17.947681427001953
315.9044189453125,319.40509033203125
208.82618713378906,88.70370483398438
123.03639221191406,260.1817932128906
282.6485900878906,367.6559143066406
229.3585662841797,183.813720703125
120.91160583496094,18.5107479095459
172.5946807861328,165.08804321289062
263.00482177734375,91.49380493164062
268.0753479003906,15.949629783630371
217.8673095703125,364.9715576171875
60.84157180786133,65.31217193603516
60.84157180786133,65.31217193603516
213.93362426757812,12.509371757507324
253.4484405517578,365.20330810546875
71.15411376953125,68.0258560180664
71.15411376953125,68.0258560180664
119.57205200195312,341.88507080078125
275.6408996582031,110.40088653564453
75.56537628173828,388.65771484375
119.80049133300781,97.54426574707031
119.80049133300781,97.54426574707031
119.80049133300781,97.54426574707031
121.64122772216797,91.06586456298828
95.80709075927734,173.271484375
95.80709075927734,173.271484375
121.66735076904297,96.54623413085938
121.66735076904297,96.54623413085938
209.90267944335938,66.12696838378906
103.12124633789062,220.5706024169922
103.12124633789062,220.5706024169922
311.2384338378906,314.21331787109375
244.60128784179688,100.6509780883789
244.60128784179688,100.6509780883789
321.0803527832031,361.7196350097656
147.14263916015625,362.6588134765625
231.4031982421875,107.90042877197266
108.62142181396484,305.47723388671875
266.14654541015625,95.5462875366211
266.14654541015625,95.5462875366211
137.0915985107422,6.778468608856201
226.65675354003906,59.251953125
121.07901763916016,6.654966354370117
270.5765075683594,112.89437866210938
270.5765075683594,112.89437866210938
80.62393951416016,364.14306640625
80.62393951416016,364.14306640625
130.86729431152344,240.01953125
130.86729431152344,240.01953125
158.0338134765625,17.947681427001953
315.9044189453125,319.40509033203125
208.82618713378906,88.70370483398438
133.84161376953125,109.84221649169922
133.84161376953125,109.84221649169922
282.6485900878906,367.6559143066406
57.14112854003906,106.6142578125
229.3585662841797,183.813720703125
120.91160583496094,18.5107479095459
172.5944366455078,165.08790588378906
263.00482177734375,91.49380493164062
268.0753479003906,15.949629783630371
217.8673095703125,364.9715576171875
125.89071655273438,250.95718383789062
136.07119750976562,87.1543197631836
213.93362426757812,12.509371757507324
253.4484405517578,365.20330810546875
119.57205200195312,341.88507080078125
275.6408996582031,110.40088653564453
115.13199615478516,87.97605895996094
115.13199615478516,87.97605895996094
58.8051643371582,61.652183532714844
75.56537628173828,388.65771484375
139.48011779785156,109.68383026123047
62.28879928588867,67.34843444824219
209.90267944335938,66.12696838378906
311.2384338378906,314.21331787109375
244.60128784179688,100.6509780883789
244.60128784179688,100.6509780883789
321.0803527832031,361.7196350097656
48.48135757446289,70.45746612548828
147.14263916015625,362.6588134765625
103.1806869506836,218.04217529296875
103.1806869506836,218.04217529296875
231.4031982421875,107.90042877197266
227.45501708984375,17.464845657348633
248.84417724609375,95.80690002441406
288.8110656738281,223.52120971679688
252.15699768066406,181.486328125
89.95174407958984,318.2060852050781
235.6424560546875,144.36293029785156
185.2329864501953,271.93670654296875
239.5867156982422,124.81472778320312
428.09722900390625,321.1075134277344
362.3638916015625,228.3156280517578
384.2717590332031,389.3481140136719
203.06182861328125,266.3179931640625
203.06182861328125,266.3179931640625
335.0718994140625,239.30979919433594
222.49070739746094,197.000732421875
210.8878936767578,223.07313537597656
177.3990478515625,171.01988220214844
30.28768539428711,324.3891906738281
